shop_name,address,latitude,longitude,city,postcode
Amplifon Audioprothésiste Autun,2 rue de Lattre de Tassigny 71400 Autun,46.951743,4.299934,Autun,71400
Amplifon Audioprothésiste Auxerre,127 rue de Paris 89000 Auxerre,47.799676,3.568503,Auxerre,89000
Amplifon Audioprothésiste Auxonne,Rue du Colonel Redoutey - Espace santé 21130 Auxonne,47.192343,5.390079,Auxonne,21130
Amplifon Audioprothésiste Avallon,3 Grande rue Aristide Briand 89200 Avallon,47.489259,3.908055,Avallon,89200
Amplifon Audioprothésiste Bavilliers,29 Grande Rue François Mitterand 90800 Bavilliers,47.620942,6.835533,Bavilliers,90800
Amplifon Audioprothésiste Beaune,26 rue du Faubourg Madeleine 21200 Beaune,47.02104,4.841688,Beaune,21200
Amplifon Audioprothésiste Belfort,3 avenue du Maréchal Foch 90000 Belfort,47.637399,6.858874,Belfort,90000
Amplifon Audioprothésiste Besançon Centre,82 Grande rue 25000 Besançon,47.236505,6.025661,Besançon,25000
Amplifon Audioprothésiste Besançon Lafayette,8 rue Alfred de Vigny - Espace Lafayette 25000 Besançon,47.216254,5.962803,Besançon,25000
Amplifon Audioprothésiste Chalon-sur-Saône,25 boulevard de la République 71100 Chalon sur Saône,46.783386,4.849274,Chalon-sur-Saône,71100
Amplifon Audioprothésiste Champagnole,72 avenue de la République 39300 Champagnole,46.743783,5.910267,Champagnole,39300
Amplifon Audioprothésiste Chauffailles,16 rue Centrale 71170 Chauffailles,46.206872,4.338557,Chauffailles,71170
Amplifon Audioprothésiste Chenove,19 rue Paul Langevin 21300 Chenove,47.283634,5.012178,Chenôve,21300
Amplifon Audioprothésiste Clamecy,4 rue Claude Tillier 58500 Clamecy,47.45913,3.519231,Clamecy,58500
Amplifon Audioprothésiste Cosne Cours sur Loire,14 boulevard de la République 58200 Cosne Cours sur Loire,47.410439,2.9258,Cosne-Cours-sur-Loire,58200
Amplifon Audioprothésiste Decize,33 rue de la République 58300 Decize,46.828728,3.461977,Decize,58300
Amplifon Audioprothésiste Digoin,9 rue du Centre 71160 Digoin,46.480607,3.978745,Digoin,71160
Amplifon Audioprothésiste Dijon Brosses,17 boulevard de Brosses 21000 Dijon,47.324156,5.035653,Dijon,21000
Amplifon Audioprothésiste Dijon Mansart,179 rue d'Auxonne 21000 Dijon,47.307709,5.057612,Dijon,21000
Amplifon Audioprothésiste Dijon Poincaré,13 avenue Raymond Poincaré - Chez Krys Optique Poincaré 21000 Dijon,47.32899,5.059869,Dijon,21000
Amplifon Audioprothésiste Dijon Valmy,3D rue Jeanne Barret - Le Quatuor 21000 Dijon,47.366153,5.050001,Dijon,21000
Amplifon Audioprothésiste Dole,22 boulevard Wilson 39100 Dole,47.096964,5.494423,Dole,39100
Amplifon Audioprothésiste E.Hans Montbéliard,29 rue Georges Clemenceau 25200 Montbéliard,47.51067,6.795776,Montbéliard,25200
Amplifon Audioprothésiste E.Hans Pont de Roide,24 place du Général de Gaulle - Chez Optique Blanc 25150 Pont-de-Roide Pont-de-Roide,47.382199,6.770602,Pont-de-Roide-Vermondans,25150
Amplifon Audioprothésiste Fontaine d'Ouche,Centre Commercial de la Fontaine d'Ouche - Chez l'opticien Optique Blardone 21000 Dijon,47.316322,5.010537,Dijon,21000
Amplifon Audioprothésiste Gueugnon,19 rue de la République 71130 Gueugnon,46.599827,4.066563,Gueugnon,71130
Amplifon Audioprothésiste Le Creusot,73 rue Maréchal Foch 71200 Le Creusot,46.804842,4.43913,Le Creusot,71200
Amplifon Audioprothésiste Lons-le-Saunier,11 place de l’Hôtel de Ville 39000 Lons-le-Saunier,46.675605,5.552653,Lons-le-Saunier,39000
Amplifon Audioprothésiste Louhans,53 Grande Rue - Chez Opticien Générale d'Optique 71500 Louhans,46.629322,5.222826,Louhans,71500
